Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
416013,1,2016-02-20,,1548410,59,2095,7,USD
416014,1,2016-02-20,,724534,28,1658,4,EUR
416015,1,2016-02-20,2016-02-29,723572,0,296,1,EUR
416017,1,2016-02-20,,591028,27,1862,4,EUR
416018,1,2016-02-20,,610264,16,1183,6,EUR
416019,1,2016-02-20,,2023185,64,1258,2,USD
416020,1,2016-02-20,,1119720,38,1597,2,GBP
416021,1,2016-02-20,,1156460,42,428,7,GBP
416022,1,2016-02-20,,135020,6,454,6,AUD
416024,1,2016-02-20,2016-03-02,1382226,0,610,4,USD
416028,1,2016-02-20,,403860,19,1966,3,EUR
416029,1,2016-02-20,,1833460,66,187,3,USD
416030,1,2016-02-20,,481077,22,2000,5,EUR
417000,1,2016-02-21,,832272,33,140,1,EUR
417001,1,2016-02-21,,241450,8,1779,3,CAD
418000,1,2016-02-22,,1258917,44,2085,7,USD
418001,1,2016-02-22,2016-03-03,990554,0,419,3,GBP
418002,1,2016-02-22,2016-03-01,2013268,0,460,1,USD
418003,1,2016-02-22,,1571124,55,670,10,USD
418005,1,2016-02-22,,828017,33,1992,5,EUR
418006,1,2016-02-22,,1789699,61,1593,6,USD
418007,1,2016-02-22,2016-02-28,724370,0,2104,1,EUR
418008,1,2016-02-22,,927241,38,491,2,GBP
418009,1,2016-02-22,2016-02-29,1846024,0,1168,4,USD
418011,1,2016-02-22,,1986927,64,2435,4,USD
418012,1,2016-02-22,2016-02-26,996031,0,1594,8,GBP
418013,1,2016-02-22,,831657,32,737,3,EUR
419000,1,2016-02-23,,1606675,47,46,3,USD
419001,1,2016-02-23,,1549412,47,1602,3,USD
419002,1,2016-02-23,,1725975,66,126,3,USD
419003,1,2016-02-23,,1575457,59,2020,2,USD
419004,1,2016-02-23,2016-02-26,946857,0,429,1,GBP
419005,1,2016-02-23,2016-03-02,1128295,0,1644,6,GBP
419006,1,2016-02-23,,463947,27,1007,1,EUR
419007,1,2016-02-23,,2030206,66,1580,1,USD
419008,1,2016-02-23,,672896,18,138,4,EUR
419009,1,2016-02-23,,500332,24,459,3,EUR
419010,1,2016-02-23,,1275802,59,313,3,USD
419011,1,2016-02-23,,2015900,55,1327,10,USD
419012,1,2016-02-23,,1013255,42,1823,1,GBP
419013,1,2016-02-23,,625297,13,1278,4,EUR
419014,1,2016-02-23,,1921651,44,1678,10,USD
419015,1,2016-02-23,,1658273,65,1622,1,USD
419016,1,2016-02-23,,1668828,50,2137,5,USD
420000,1,2016-02-24,,1583170,63,710,5,USD
420001,1,2016-02-24,,1782076,55,1827,1,USD
420003,1,2016-02-24,2016-03-03,424546,0,1188,3,EUR
420005,1,2016-02-24,,1304549,44,2400,1,USD
420006,1,2016-02-24,,679190,16,1642,2,EUR
420007,1,2016-02-24,,2006644,64,305,1,USD
420008,1,2016-02-24,,325088,8,1574,1,CAD
420009,1,2016-02-24,,277538,9,1671,10,CAD
420010,1,2016-02-24,,2011796,44,147,7,USD
420011,1,2016-02-24,,1699480,61,938,1,USD
420012,1,2016-02-24,2016-03-02,2037919,0,2091,1,USD
420013,1,2016-02-24,,473689,22,2004,1,EUR
420014,1,2016-02-24,,831657,33,106,5,EUR
420015,1,2016-02-24,,1392224,48,1436,1,USD
420016,1,2016-02-24,,1209643,51,69,1,USD
420017,1,2016-02-24,,337695,10,1208,2,CAD
420018,1,2016-02-24,,1115485,36,2383,1,GBP
420019,1,2016-02-24,,1157497,41,1703,10,GBP
420020,1,2016-02-24,,143278,4,106,1,AUD
420021,1,2016-02-24,,944448,39,61,2,GBP
421000,1,2016-02-25,,1003788,38,75,4,GBP
421001,1,2016-02-25,,208556,8,1058,3,CAD
421003,1,2016-02-25,,308410,10,1991,2,CAD
421004,1,2016-02-25,,607841,15,1672,5,EUR
421006,1,2016-02-25,,275718,8,118,1,CAD
421008,1,2016-02-25,2016-03-03,217102,0,1806,8,CAD
421009,1,2016-02-25,,1886071,44,1446,2,USD
421010,1,2016-02-25,,1984649,50,1817,4,USD
421012,1,2016-02-25,,1558588,55,1651,8,USD
421014,1,2016-02-25,2016-03-01,1319610,0,1291,1,USD
421015,1,2016-02-25,,34850,5,1601,4,AUD
421016,1,2016-02-25,,1332152,65,187,2,USD
421017,1,2016-02-25,,1068402,41,1177,3,GBP
421019,1,2016-02-25,,1431767,53,1623,5,USD
421020,1,2016-02-25,,811912,31,1202,3,EUR
421021,1,2016-02-25,,1918131,45,1427,1,USD
421022,1,2016-02-25,,1926067,43,1720,4,USD
422000,1,2016-02-26,,3002,4,1591,2,AUD
422001,1,2016-02-26,,543610,23,1687,2,EUR
422002,1,2016-02-26,,350710,8,2033,3,CAD
422003,1,2016-02-26,,1886071,44,1693,3,USD
422004,1,2016-02-26,,972852,41,498,4,GBP
422005,1,2016-02-26,,1732661,61,127,1,USD
422006,1,2016-02-26,,910064,40,1749,1,GBP
422007,1,2016-02-26,,3575,5,1419,3,AUD
422008,1,2016-02-26,,1591998,63,1378,4,USD
422009,1,2016-02-26,,1912902,50,1585,6,USD
422010,1,2016-02-26,,1157063,41,410,1,GBP
422012,1,2016-02-26,,2065513,44,2124,9,USD
422013,1,2016-02-26,,330125,10,1489,2,CAD
423001,1,2016-02-27,,255536,8,92,7,CAD
423002,1,2016-02-27,,1716435,53,2039,1,USD
423003,1,2016-02-27,2016-03-15,1969221,0,85,1,USD
423004,1,2016-02-27,,979318,42,1250,2,GBP
423005,1,2016-02-27,,2055764,50,1170,3,USD
423006,1,2016-02-27,,626560,12,1636,4,EUR
423007,1,2016-02-27,,1831518,48,1694,3,USD
423008,1,2016-02-27,,1112418,37,1010,5,GBP
423009,1,2016-02-27,2016-03-03,1346611,0,1164,2,USD
423010,1,2016-02-27,,126852,6,1635,3,AUD
423011,1,2016-02-27,,1388042,45,24,1,USD
423012,1,2016-02-27,,690042,14,131,5,EUR
423013,1,2016-02-27,2016-03-10,206717,0,2112,2,CAD
423014,1,2016-02-27,2016-03-04,1910016,0,1428,2,USD
423015,1,2016-02-27,2016-03-01,2031187,0,1648,2,USD
423016,1,2016-02-27,,1373708,51,1660,1,USD
423018,1,2016-02-27,,118540,4,292,6,AUD
423019,1,2016-02-27,,908887,37,1571,5,GBP
423020,1,2016-02-27,,1239780,53,1446,2,USD
423021,1,2016-02-27,,517556,22,147,2,EUR
424000,1,2016-02-28,2016-03-05,1668458,0,2010,5,USD
425000,1,2016-02-29,2016-03-15,1657885,0,1311,2,USD
425001,1,2016-02-29,2016-03-10,510088,0,189,1,EUR
425002,1,2016-02-29,,1017264,40,1623,2,GBP
425003,1,2016-02-29,,876454,32,1650,5,EUR
425004,1,2016-02-29,,784001,28,2154,2,EUR
425005,1,2016-02-29,,333947,10,173,1,CAD
425006,1,2016-02-29,,724534,28,50,5,EUR
425007,1,2016-02-29,,932629,38,2511,7,GBP
426000,1,2016-03-01,,256475,9,1235,9,CAD
426001,1,2016-03-01,2016-03-10,1178236,0,35,6,GBP
426002,1,2016-03-01,,1737921,59,1371,6,USD
426003,1,2016-03-01,,695534,12,1198,1,EUR
426004,1,2016-03-01,2016-03-07,1500391,0,144,3,USD
426005,1,2016-03-01,,1146045,40,1058,2,GBP
426006,1,2016-03-01,,774742,30,1031,1,EUR
426007,1,2016-03-01,2016-03-10,1680645,0,447,2,USD
427001,1,2016-03-02,,285421,8,423,1,CAD
427002,1,2016-03-02,,952345,39,55,1,GBP
427003,1,2016-03-02,,1433628,61,56,8,USD
427005,1,2016-03-02,,129494,2,1669,2,AUD
427006,1,2016-03-02,,1490471,43,1637,1,USD
427007,1,2016-03-02,,2037884,53,1021,2,USD
427008,1,2016-03-02,,1410548,64,171,7,USD
427009,1,2016-03-02,,283881,10,1612,2,CAD
427010,1,2016-03-02,,1391462,53,1597,2,USD
428000,1,2016-03-03,,1361042,50,1607,1,USD
428001,1,2016-03-03,,211746,8,2096,2,CAD
428002,1,2016-03-03,,948175,42,244,4,GBP
428003,1,2016-03-03,,1208558,65,979,7,USD
428004,1,2016-03-03,,909339,37,1615,8,GBP
428005,1,2016-03-03,,1438477,63,2517,2,USD
428007,1,2016-03-03,,710555,28,2086,9,EUR
428009,1,2016-03-03,,12160,6,1487,2,AUD
428010,1,2016-03-03,,717070,30,1656,5,EUR
428011,1,2016-03-03,,1302636,57,167,5,USD
429001,1,2016-03-04,,1968675,59,459,2,USD
429002,1,2016-03-04,,1513963,57,2101,1,USD
429003,1,2016-03-04,,536368,24,91,1,EUR
429004,1,2016-03-04,,1482039,43,78,1,USD
429005,1,2016-03-04,,1163780,36,1544,4,GBP
429006,1,2016-03-04,2016-03-17,1049326,0,28,2,GBP
429007,1,2016-03-04,,789600,28,2085,3,EUR
430000,1,2016-03-05,,1736140,45,458,5,USD
430002,1,2016-03-05,,1389855,57,2378,2,USD
430003,1,2016-03-05,2016-03-11,1478631,0,2014,2,USD
430004,1,2016-03-05,,1230421,59,138,4,USD
430005,1,2016-03-05,2016-03-13,1745076,0,639,2,USD
430006,1,2016-03-05,,1426096,61,2085,3,USD
430007,1,2016-03-05,,762959,30,1887,1,EUR
430008,1,2016-03-05,,2065524,59,183,5,USD
430009,1,2016-03-05,,397988,9,2027,6,CAD
430010,1,2016-03-05,,259457,8,1461,2,CAD
430012,1,2016-03-05,,1295537,50,522,2,USD
430013,1,2016-03-05,2016-03-10,1236256,0,2059,8,USD
430014,1,2016-03-05,,1853251,53,1598,3,USD
432000,1,2016-03-07,,1199008,37,2258,5,GBP
432001,1,2016-03-07,,239066,10,1293,2,CAD
432002,1,2016-03-07,,2041643,45,1182,2,USD
432003,1,2016-03-07,2016-03-14,1729878,0,1647,1,USD
432004,1,2016-03-07,,1425386,55,108,3,USD
432005,1,2016-03-07,,554027,20,113,4,EUR
433000,1,2016-03-08,,1762564,48,2263,8,USD
433001,1,2016-03-08,,1778536,45,1995,1,USD
433002,1,2016-03-08,,778498,30,1438,1,EUR
433003,1,2016-03-08,,1711283,54,1606,1,USD
433004,1,2016-03-08,2016-03-20,1299894,0,424,2,USD
433005,1,2016-03-08,,1661166,48,1951,10,USD
433006,1,2016-03-08,,2060646,45,1571,2,USD
433007,1,2016-03-08,,475071,19,295,1,EUR
434000,1,2016-03-09,,2060125,66,343,5,USD
434001,1,2016-03-09,2016-03-11,1492176,0,335,1,USD
434002,1,2016-03-09,,1560123,45,1170,8,USD
434004,1,2016-03-09,,2076403,50,1822,2,USD
434005,1,2016-03-09,,1544497,48,398,1,USD
434006,1,2016-03-09,,2070455,57,1118,2,USD
434007,1,2016-03-09,,918800,38,47,2,GBP
434008,1,2016-03-09,,926874,42,1106,6,GBP
434009,1,2016-03-09,,1133404,41,2387,1,GBP
434010,1,2016-03-09,2016-03-18,963780,0,1580,3,GBP
435000,1,2016-03-10,,1970893,45,1559,3,USD
435001,1,2016-03-10,,354096,9,1212,7,CAD
435002,1,2016-03-10,,1640635,63,1733,2,USD
435003,1,2016-03-10,2016-03-18,1324742,0,1761,2,USD
435004,1,2016-03-10,,1056183,42,1292,1,GBP
435005,1,2016-03-10,2016-03-17,1713539,0,222,2,USD
435007,1,2016-03-10,,1937404,55,1599,1,USD
435008,1,2016-03-10,,1916734,51,2115,6,USD
435009,1,2016-03-10,,892225,33,1454,4,EUR
435010,1,2016-03-10,,1818370,54,938,5,USD
435011,1,2016-03-10,,1055671,38,191,1,GBP
436000,1,2016-03-11,,800388,32,150,1,EUR
436001,1,2016-03-11,,1197294,36,140,1,GBP
436002,1,2016-03-11,,1668458,48,1228,3,USD
436003,1,2016-03-11,,1802052,64,2111,2,USD
436004,1,2016-03-11,,783691,29,1907,3,EUR
436006,1,2016-03-11,,875163,34,1706,1,EUR
436007,1,2016-03-11,,1966972,59,1681,1,USD
437000,1,2016-03-12,,459273,19,1294,2,EUR
437001,1,2016-03-12,,1150993,37,2099,2,GBP
437002,1,2016-03-12,2016-03-21,920138,0,2510,1,GBP
437003,1,2016-03-12,,1722271,48,1619,3,USD
437005,1,2016-03-12,,254407,8,635,2,CAD
437007,1,2016-03-12,,957843,38,146,1,GBP
437008,1,2016-03-12,,1062944,39,1705,2,GBP
437009,1,2016-03-12,,1756154,61,123,4,USD
437010,1,2016-03-12,,309667,10,1620,5,CAD
437011,1,2016-03-12,,1013844,39,111,1,GBP
437012,1,2016-03-12,,1363472,66,1595,2,USD
439000,1,2016-03-14,,1822172,47,2119,1,USD
439001,1,2016-03-14,,290812,10,457,1,CAD
439002,1,2016-03-14,,1427596,61,1595,2,USD
440000,1,2016-03-15,,660940,12,1719,1,EUR
440001,1,2016-03-15,,920213,39,96,5,GBP
440002,1,2016-03-15,,1625297,43,1782,2,USD
441001,1,2016-03-16,,398577,9,1718,1,CAD
441002,1,2016-03-16,,1317634,64,1742,9,USD
442000,1,2016-03-17,2016-03-22,1003048,0,444,5,GBP
479000,1,2016-04-23,,948795,39,1355,1,GBP
481000,1,2016-04-25,,218961,9,496,1,CAD
482000,1,2016-04-26,,774165,28,1638,6,EUR
482001,1,2016-04-26,,1073027,37,1571,1,GBP
482002,1,2016-04-26,,1857129,44,431,7,USD
482003,1,2016-04-26,,959017,39,531,5,GBP
483000,1,2016-04-27,,1932334,63,1620,2,USD
483001,1,2016-04-27,,293556,8,2112,1,CAD
483002,1,2016-04-27,,990399,38,62,3,GBP
483003,1,2016-04-27,,541442,24,55,2,EUR
483004,1,2016-04-27,,44728,5,1072,3,AUD
483005,1,2016-04-27,,512312,22,1599,1,EUR
483006,1,2016-04-27,,2011787,48,77,1,USD
484000,1,2016-04-28,,1304026,65,1641,1,USD
484001,1,2016-04-28,,1883710,44,1472,3,USD
484002,1,2016-04-28,2016-05-08,1891647,0,184,9,USD
484004,1,2016-04-28,,971117,38,1621,4,GBP
484005,1,2016-04-28,,485922,24,96,8,EUR
484006,1,2016-04-28,,261199,9,326,3,CAD
484007,1,2016-04-28,,1829841,65,528,8,USD
484008,1,2016-04-28,2016-05-01,1430718,0,119,1,USD
485001,1,2016-04-29,,97228,4,1573,1,AUD
485002,1,2016-04-29,,1304549,44,101,1,USD
485003,1,2016-04-29,,1132400,41,1295,8,GBP
485004,1,2016-04-29,,105647,2,109,3,AUD
485005,1,2016-04-29,,976299,37,159,5,GBP
485006,1,2016-04-29,,1899970,61,1959,2,USD
486000,1,2016-04-30,2016-05-08,1349711,0,143,1,USD
486001,1,2016-04-30,2016-05-08,1539575,0,1077,10,USD
486002,1,2016-04-30,,545764,19,52,4,EUR
486003,1,2016-04-30,,1488083,45,98,6,USD
486004,1,2016-04-30,,26642,4,2142,1,AUD
486005,1,2016-04-30,,663278,13,443,4,EUR
486007,1,2016-04-30,,1245616,45,1664,2,USD
486008,1,2016-04-30,,789600,29,1695,5,EUR
486009,1,2016-04-30,,734689,28,959,1,EUR
486010,1,2016-04-30,2016-05-04,2037292,0,1924,4,USD
486011,1,2016-04-30,,1557251,66,1176,1,USD
486012,1,2016-04-30,,128179,6,1387,2,AUD
486013,1,2016-04-30,,328350,8,1636,3,CAD
486014,1,2016-04-30,,939181,42,106,3,GBP
488000,1,2016-05-02,,1101670,38,1925,7,GBP
488001,1,2016-05-02,,1702221,43,69,4,USD
488002,1,2016-05-02,,1150424,38,1897,7,GBP
488003,1,2016-05-02,,714472,30,406,7,EUR
488004,1,2016-05-02,,943859,39,2103,9,GBP
489000,1,2016-05-03,,1134255,40,105,1,GBP
489001,1,2016-05-03,,1925694,56,721,9,USD
489002,1,2016-05-03,,1424915,48,438,9,USD
489003,1,2016-05-03,,743399,29,1667,1,EUR
489004,1,2016-05-03,,980041,37,2090,2,GBP
489006,1,2016-05-03,,796439,30,1619,1,EUR
489007,1,2016-05-03,,628320,12,851,7,EUR
490000,1,2016-05-04,,467742,23,89,1,EUR
490001,1,2016-05-04,,1011206,42,245,1,GBP
490002,1,2016-05-04,,1210288,54,440,4,USD
490003,1,2016-05-04,,1749144,44,1784,1,USD
490004,1,2016-05-04,,1330142,50,319,2,USD
490005,1,2016-05-04,,1961969,47,379,3,USD
490006,1,2016-05-04,,893598,32,1575,6,EUR
490007,1,2016-05-04,,190882,6,2213,7,AUD
490008,1,2016-05-04,,573465,20,1596,7,EUR
490009,1,2016-05-04,2016-05-09,121958,0,1585,4,AUD
490010,1,2016-05-04,,1546540,57,1041,8,USD
491000,1,2016-05-05,,1349131,65,51,2,USD
491001,1,2016-05-05,,1380361,64,1291,1,USD
491002,1,2016-05-05,,1424915,56,1591,4,USD
491003,1,2016-05-05,2016-05-15,1888089,0,86,2,USD
491004,1,2016-05-05,,1826459,43,1854,3,USD
491005,1,2016-05-05,,1089890,39,444,2,GBP
491006,1,2016-05-05,,1358803,66,2358,6,USD
491008,1,2016-05-05,,1275055,63,599,2,USD
491009,1,2016-05-05,,261199,8,2099,3,CAD
491010,1,2016-05-05,,1840147,66,1082,2,USD
491011,1,2016-05-05,,1633967,57,1663,4,USD
492000,1,2016-05-06,,504968,20,374,2,EUR
492001,1,2016-05-06,,1480378,59,1310,4,USD
492005,1,2016-05-06,,1634778,55,1626,2,USD
492006,1,2016-05-06,,1637399,63,1595,2,USD
492007,1,2016-05-06,,1353862,44,1098,2,USD
493000,1,2016-05-07,,1482831,57,2041,2,USD
493001,1,2016-05-07,2016-05-14,453993,0,1594,2,EUR
493003,1,2016-05-07,,1267986,55,1176,5,USD
493004,1,2016-05-07,,1524676,64,1338,5,USD
493005,1,2016-05-07,,1995697,61,160,2,USD
493007,1,2016-05-07,,1268392,66,1790,3,USD
493008,1,2016-05-07,,1809447,43,119,2,USD
493009,1,2016-05-07,,1240319,56,2421,1,USD
493010,1,2016-05-07,,1141652,40,141,2,GBP
493011,1,2016-05-07,,310622,8,1758,3,CAD
493012,1,2016-05-07,,1407493,61,454,1,USD
493013,1,2016-05-07,,2096435,57,1643,4,USD
493014,1,2016-05-07,,1110868,36,284,1,GBP
495000,1,2016-05-09,,999342,39,106,1,GBP
495001,1,2016-05-09,,1245575,51,1585,3,USD
495002,1,2016-05-09,,1029757,42,1593,1,GBP
495003,1,2016-05-09,,1788365,55,87,3,USD
495005,1,2016-05-09,,1341101,51,105,3,USD
496001,1,2016-05-10,,429294,19,2339,2,EUR
496002,1,2016-05-10,,1112155,41,2173,6,GBP
496003,1,2016-05-10,,200903,8,118,1,CAD
496004,1,2016-05-10,,1981868,43,1514,3,USD
496005,1,2016-05-10,,661295,18,471,2,EUR
496006,1,2016-05-10,,1875792,57,731,1,USD
496007,1,2016-05-10,,161962,6,1717,8,AUD
497000,1,2016-05-11,,1019297,42,1061,5,GBP
497001,1,2016-05-11,,223081,9,521,2,CAD
497002,1,2016-05-11,,453872,27,2090,8,EUR
497003,1,2016-05-11,,1790139,61,1450,4,USD
497004,1,2016-05-11,,1191344,41,4,2,GBP
497005,1,2016-05-11,,907585,40,1242,1,GBP
497006,1,2016-05-11,,1023381,40,434,6,GBP
497007,1,2016-05-11,,735816,29,1527,6,EUR
497008,1,2016-05-11,2016-05-20,1645532,0,124,6,USD
497009,1,2016-05-11,2016-05-19,215878,0,2090,1,CAD
497010,1,2016-05-11,,746112,29,439,3,EUR
498000,1,2016-05-12,,1306013,65,221,2,USD
498002,1,2016-05-12,2016-05-18,1931525,0,1612,8,USD
498004,1,2016-05-12,,1216890,64,2043,2,USD
498005,1,2016-05-12,,5962,6,1178,1,AUD
498006,1,2016-05-12,,1592800,59,467,5,USD
498007,1,2016-05-12,,1002331,42,1532,7,GBP
498008,1,2016-05-12,2016-05-18,285999,0,47,1,CAD
498009,1,2016-05-12,,1899495,57,177,2,USD
498010,1,2016-05-12,2016-05-18,1896531,0,180,7,USD
498011,1,2016-05-12,2016-05-19,761955,0,1637,1,EUR
499000,1,2016-05-13,,469225,23,2499,7,EUR
499001,1,2016-05-13,,1221358,63,130,5,USD
499002,1,2016-05-13,,1209835,61,434,5,USD
499003,1,2016-05-13,,1548942,54,1247,5,USD
499005,1,2016-05-13,,340339,9,46,1,CAD
499006,1,2016-05-13,,71625,5,962,3,AUD
499007,1,2016-05-13,,93314,4,1218,9,AUD
500000,1,2016-05-14,,1946796,59,37,1,USD
500001,1,2016-05-14,,1971018,48,436,6,USD
500003,1,2016-05-14,,294210,10,1983,1,CAD
500004,1,2016-05-14,,1437052,45,2510,4,USD
500005,1,2016-05-14,,228850,10,2146,7,CAD
500006,1,2016-05-14,,975403,36,1088,1,GBP
500007,1,2016-05-14,2016-05-23,2018421,0,1622,1,USD
500008,1,2016-05-14,,744791,30,2390,1,EUR
500009,1,2016-05-14,2016-05-28,1351590,0,176,8,USD
500010,1,2016-05-14,,972627,41,452,1,GBP
500011,1,2016-05-14,,1112089,39,2031,2,GBP
500012,1,2016-05-14,2016-05-16,53920,0,2104,1,AUD
500013,1,2016-05-14,,1334271,54,263,1,USD
500014,1,2016-05-14,,2022412,63,1282,2,USD
502000,1,2016-05-16,,1929743,55,57,1,USD
502001,1,2016-05-16,,1494306,59,1545,3,USD
502002,1,2016-05-16,,1305082,55,1837,1,USD
502003,1,2016-05-16,,686625,16,1630,3,EUR
502005,1,2016-05-16,,1688698,56,1148,6,USD
503000,1,2016-05-17,,2057574,51,2001,4,USD
503002,1,2016-05-17,,1517504,48,2105,10,USD
503003,1,2016-05-17,2016-05-29,1855347,0,2043,7,USD
503005,1,2016-05-17,,1659112,43,184,2,USD
503006,1,2016-05-17,,1104304,42,450,10,GBP
503007,1,2016-05-17,,1617106,55,1555,3,USD
504000,1,2016-05-18,,1642890,56,785,4,USD
504002,1,2016-05-18,,1507926,59,1636,7,USD
504003,1,2016-05-18,,518368,24,147,6,EUR
504004,1,2016-05-18,,1356871,50,1450,2,USD
504005,1,2016-05-18,,431461,24,74,2,EUR
504006,1,2016-05-18,,1591884,63,151,7,USD
504008,1,2016-05-18,,1025021,40,110,7,GBP
505001,1,2016-05-19,,636035,13,2442,3,EUR
505002,1,2016-05-19,,1350819,43,295,2,USD
505003,1,2016-05-19,,1771430,48,1784,1,USD
505004,1,2016-05-19,,1924461,54,994,3,USD
505005,1,2016-05-19,,1258398,55,436,2,USD
505006,1,2016-05-19,,1397271,53,687,4,USD
505007,1,2016-05-19,,1590619,50,1760,1,USD
505008,1,2016-05-19,,188712,5,1223,3,AUD
505009,1,2016-05-19,,58066,5,1914,2,AUD
505010,1,2016-05-19,,1606420,61,1187,5,USD
505011,1,2016-05-19,,410506,24,2115,2,EUR
506000,1,2016-05-20,2016-05-29,1750248,0,75,1,USD
506001,1,2016-05-20,,227898,9,1700,1,CAD
506002,1,2016-05-20,2016-05-25,918835,0,1599,6,GBP
506003,1,2016-05-20,,1652611,66,1574,4,USD
506004,1,2016-05-20,,1982502,63,1487,1,USD
506005,1,2016-05-20,2016-05-27,997457,0,403,5,GBP
506006,1,2016-05-20,,1566037,54,2133,1,USD
506007,1,2016-05-20,2016-05-25,1790366,0,2457,3,USD
507000,1,2016-05-21,,125236,5,2115,1,AUD
507001,1,2016-05-21,2016-06-01,286857,0,100,1,CAD
507002,1,2016-05-21,,1724660,66,2087,6,USD
507003,1,2016-05-21,2016-06-01,524697,0,1549,4,EUR
507004,1,2016-05-21,,503444,20,1662,4,EUR
507005,1,2016-05-21,,375384,10,2150,6,CAD
507006,1,2016-05-21,,1414050,57,81,2,USD
507008,1,2016-05-21,,1591113,55,1035,4,USD
507009,1,2016-05-21,,2034922,43,32,1,USD
507010,1,2016-05-21,,1511494,61,1598,1,USD
507011,1,2016-05-21,,760031,30,1586,2,EUR
507012,1,2016-05-21,,2000872,47,2502,2,USD
507013,1,2016-05-21,,772975,29,97,1,EUR
507014,1,2016-05-21,,548183,24,428,1,EUR
509000,1,2016-05-23,2016-06-01,1697895,0,189,4,USD
509001,1,2016-05-23,,978236,42,2001,1,GBP
509002,1,2016-05-23,,2022162,63,1272,1,USD
509003,1,2016-05-23,,1025562,36,1436,3,GBP
509004,1,2016-05-23,,1670107,56,787,2,USD
509005,1,2016-05-23,,1002933,41,1646,3,GBP
510000,1,2016-05-24,2016-05-31,627709,0,2247,1,EUR
510001,1,2016-05-24,,1854760,59,1605,6,USD
510005,1,2016-05-24,,1533381,55,1170,8,USD
510006,1,2016-05-24,,1693175,55,622,8,USD
510007,1,2016-05-24,,1090259,37,1221,1,GBP
511000,1,2016-05-25,,1860389,53,1698,6,USD
511001,1,2016-05-25,,1911030,55,1703,5,USD
511002,1,2016-05-25,,569079,22,425,7,EUR
511003,1,2016-05-25,,1136696,41,1631,2,GBP
511004,1,2016-05-25,,1690335,50,207,6,USD
511005,1,2016-05-25,2016-06-05,1240904,0,105,9,USD
511006,1,2016-05-25,,1524756,47,1466,2,USD
511007,1,2016-05-25,,509357,19,2385,1,EUR
511009,1,2016-05-25,,375376,8,130,2,CAD
511010,1,2016-05-25,,978570,42,2466,1,GBP
512000,1,2016-05-26,2016-06-01,539789,0,107,1,EUR
512001,1,2016-05-26,,1594267,64,1960,3,USD
512002,1,2016-05-26,,1525193,50,2086,7,USD
512003,1,2016-05-26,,957745,36,1743,2,GBP
512005,1,2016-05-26,,898671,33,1976,5,EUR
512006,1,2016-05-26,,1493760,56,1857,10,USD
512007,1,2016-05-26,,1070054,38,1617,2,GBP
512008,1,2016-05-26,,2040568,45,1426,3,USD
512010,1,2016-05-26,,1999383,48,1619,1,USD
512011,1,2016-05-26,,905783,39,1296,9,GBP
513000,1,2016-05-27,,601099,15,2090,1,EUR
513001,1,2016-05-27,,1576532,51,1176,2,USD
513002,1,2016-05-27,,921171,42,959,2,GBP
513003,1,2016-05-27,,423693,20,61,7,EUR
513004,1,2016-05-27,,1546647,65,1776,2,USD
513005,1,2016-05-27,,1096123,39,514,6,GBP
513006,1,2016-05-27,,1864541,53,1630,7,USD
513007,1,2016-05-27,,987208,37,182,3,GBP
514000,1,2016-05-28,,1926176,59,2487,8,USD
514001,1,2016-05-28,,1559711,66,1574,3,USD
514002,1,2016-05-28,,856525,33,2100,3,EUR
514004,1,2016-05-28,,1184405,40,297,1,GBP
514005,1,2016-05-28,,2076591,44,1785,2,USD
514006,1,2016-05-28,2016-06-02,608957,0,604,1,EUR
514008,1,2016-05-28,,1377680,50,1594,1,USD
514009,1,2016-05-28,,1266986,61,1571,7,USD
514010,1,2016-05-28,,1308993,64,1586,3,USD
514011,1,2016-05-28,2016-06-04,1531024,0,1704,2,USD
514012,1,2016-05-28,,2093071,57,1934,1,USD
514013,1,2016-05-28,2016-06-07,1052960,0,507,1,GBP
514014,1,2016-05-28,,467886,27,206,1,EUR
516000,1,2016-05-30,,977967,39,134,6,GBP
516002,1,2016-05-30,,1676402,63,1615,1,USD
516003,1,2016-05-30,,1854563,65,1015,7,USD
516005,1,2016-05-30,,339050,8,1264,5,CAD
517001,1,2016-05-31,,1109358,39,1151,3,GBP
517002,1,2016-05-31,,1855193,54,691,3,USD
517003,1,2016-05-31,,708076,30,2454,5,EUR
517004,1,2016-05-31,,1763268,55,1797,2,USD
517005,1,2016-05-31,,1509730,51,48,1,USD
517006,1,2016-05-31,,1594010,61,1720,6,USD
517007,1,2016-05-31,,1784590,65,1601,2,USD
518000,1,2016-06-01,2016-06-08,1275496,0,1577,3,USD
518001,1,2016-06-01,,313127,8,22,3,CAD
518002,1,2016-06-01,,126573,1,284,2,AUD
518003,1,2016-06-01,,1571957,63,1417,2,USD
518004,1,2016-06-01,,549819,22,1596,1,EUR
518005,1,2016-06-01,,201299,9,43,2,CAD
518007,1,2016-06-01,,1572525,54,2011,10,USD
518008,1,2016-06-01,2016-06-09,1292543,0,434,1,USD
518009,1,2016-06-01,,1456247,47,373,5,USD
518010,1,2016-06-01,2016-06-08,1199531,0,1464,1,GBP
519000,1,2016-06-02,,1445735,43,427,7,USD
519001,1,2016-06-02,,1681099,61,135,3,USD
519002,1,2016-06-02,,924975,42,1738,2,GBP
